id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
668,4.92918639933e-13,7.96906290956e-12,2.01409371284e-21,1.71120125109e-18,2.15887861245e-14,1.03300970208e-11,2.83068340048e-18,2.77043053069e-19,1.96400702299e-17,1.0,6.05567092274e-22,2.18972244372e-16,2.91556992702e-21,2.09046292056e-21,5.45786175872e-20,2.25681407123e-21,9.16474759678e-19,3.4647867967e-26,1.63507021e-19,6.97499934503e-17,6.59737375841e-10,2.22802364611e-19,8.28658937889e-24,3.97009085763e-13,2.00568658903e-10,2.1503767707e-17,3.94682653194e-18,5.423620869e-26,3.19596925412e-18,1.14700346037e-24,2.38678572078e-26,2.84707760324e-19,3.15660226034e-26,1.81076646797e-22,4.97383830386e-28,1.5926780836e-13,2.34077414507e-25,3.42813983539e-22,3.70538988516e-21,3.15596667562e-17,3.02305098354e-29,1.84216878656e-21,5.1064780621e-27,3.75663530561e-24,2.89690401181e-26,5.87036627632e-29,1.73182151959e-18,2.27262744779e-18,1.18180937042e-13,1.93052190372e-24,2.84473570805e-32,1.05956373133e-23,1.20468944654e-23,2.88932644322e-23,9.31146961158e-15,2.24439747e-23,1.79317796465e-20,7.46073898266e-31,3.52988946061e-34,5.22801217718e-20,5.56579738828e-23,1.23777549104e-19,1.53470885404e-23,2.93788613308e-22,5.10335063845e-24,9.12123871712e-15,1.27489743602e-24,4.05178282517e-33,4.73834904265e-19,9.45649968362e-26,1.03638570678e-16,8.39885366116e-12,1.38549243158e-26,4.58110459314e-19,1.86842742508e-19,1.18875769603e-15,3.1967723431e-19,2.06961018631e-29,9.1340777249e-17,1.22832269375e-24,4.77642439489e-11,3.20166377288e-28,6.20286615143e-24,2.31440587767e-23,2.75981716578e-28,2.83394339683e-20,3.957870897e-29,1.22387499467e-31,2.55799429229e-24,1.14707607486e-27,7.20456726037e-32,1.27470551878e-20,8.45138399249e-16,1.55018464292e-14,5.82506640588e-27,1.81637859544e-28,6.5112543776e-21,1.39721048283e-20,3.61005938428e-18
670,3.07588643444e-09,2.13744244526e-09,3.77579023603e-10,0.999837517738,1.70147045325e-13,4.27806526098e-14,7.06595129629e-11,0.000112510948384,2.25106222551e-09,2.18403760856e-15,2.3578165198e-08,1.49967630545e-13,2.21205914386e-06,1.34647144034e-14,5.74483776522e-12,8.66934857235e-11,3.73868992677e-14,1.32125549612e-07,3.75003673947e-11,1.23272572705e-12,7.20699194767e-11,7.68004255747e-08,1.92216663593e-12,7.49179451115e-12,2.05412960946e-11,9.46499545407e-11,4.40977089511e-07,6.59167698203e-09,4.19104395633e-09,1.17393453899e-13,1.21354456432e-12,1.01017590126e-10,3.26235927162e-08,1.38193862096e-16,1.83411907884e-09,1.50205889393e-12,6.75509056691e-07,4.77041800159e-13,3.79810359595e-13,1.4477161657e-11,1.90499607191e-14,6.26049882158e-07,2.83741430351e-09,2.5997952055e-11,1.89572080256e-10,6.84911469762e-08,8.42556493325e-12,5.03925226607e-15,1.23811299754e-11,4.44370581998e-12,5.87735582425e-10,1.29864547935e-11,1.83370659101e-07,1.84205446035e-11,2.21610619124e-14,5.16120306215e-12,2.14698982741e-14,1.38472772745e-12,7.21464985531e-08,2.88543033911e-09,1.33601629759e-10,2.39382754071e-12,8.37498070894e-09,2.91141034892e-11,8.21872458978e-10,1.44504644362e-10,2.09070227797e-09,1.303608263e-12,1.27454509169e-08,9.14067224689e-11,1.1206164577e-13,1.22150588255e-11,7.38584738214e-17,2.13980956687e-06,1.76862583734e-16,3.37782336823e-11,1.74997516478e-09,6.74676718031e-14,2.53455948271e-17,1.84014720617e-06,4.84327031605e-12,6.42524446448e-06,4.87673399927e-12,2.26810181747e-10,1.12721355264e-15,1.07095150526e-08,1.89315005628e-06,2.55131166194e-10,6.9817220073e-16,2.15179801061e-11,7.59452362109e-11,3.99343740298e-08,2.59275748249e-06,3.55338229951e-08,3.02607204503e-05,3.58927254238e-12,1.10889528671e-08,5.31482930582e-12,1.94594535798e-12
674,9.73702021789e-12,9.33734270459e-11,1.11253982914e-14,3.12488229737e-10,4.72398541725e-13,3.29114180353e-10,8.35566696129e-14,6.15045736563e-10,2.8223531845e-10,1.12289171017e-11,4.32137028383e-08,2.26007194459e-15,3.61868229826e-10,4.75376118678e-12,6.98786584152e-11,5.15278703766e-14,2.44872454562e-13,6.53146203788e-10,1.90740768589e-16,6.89386590348e-13,8.19765316826e-13,5.07602737621e-10,6.5214659031e-14,3.59052422371e-16,6.85875532267e-17,4.46640049571e-16,3.0960679851e-06,6.06145045268e-09,7.3382408006e-14,4.74943994316e-15,1.399155365e-14,7.35903498139e-08,1.86599269369e-09,7.31316743274e-12,1.88325284256e-08,5.28809784048e-14,1.32691663213e-10,4.83679292636e-14,8.10690490433e-14,1.03545940743e-14,4.32749768027e-16,6.2377758514e-10,8.76393801974e-09,8.77057882954e-16,8.72489580583e-12,1.51360275424e-08,3.99180152044e-07,3.63154439246e-13,1.04563601701e-12,1.34229473782e-13,4.55697612978e-09,3.79862176487e-05,2.39156694448e-09,1.25884677682e-10,9.21233089812e-10,1.51299500706e-10,1.19126699616e-08,4.01818698979e-18,3.54605844688e-10,9.339613527e-09,9.52502207594e-16,2.16820381094e-10,1.80640585823e-10,1.45170886867e-07,6.43871317152e-06,3.28567231203e-14,4.63752449775e-08,1.49333009744e-14,1.01994745982e-09,4.84249584876e-11,3.63442858835e-16,8.19703246252e-12,1.64247359203e-12,3.69803920819e-09,1.91238065383e-08,3.55526765361e-07,7.57285672972e-14,5.30227294362e-12,3.25349765262e-06,2.40176406541e-10,3.83759477529e-08,1.1662827859e-07,1.33199129504e-09,0.99994790554,6.51617293457e-09,8.87470029106e-14,1.34865399013e-13,2.57482875251e-15,4.01258942739e-10,7.43667465293e-18,3.14396539402e-14,5.26634161627e-12,3.36654072675e-11,1.44086402965e-12,6.41059538786e-10,1.1520432774e-13,4.19893009251e-10,4.23568602068e-12,1.05507685989e-14
679,1.22641306832e-11,3.83557289751e-06,3.97272100742e-19,6.92920776313e-10,1.07045171338e-11,8.02866291245e-13,8.38467682329e-14,3.3551028622e-09,1.06248720932e-09,2.47110804041e-11,3.39654433051e-12,7.2536555755e-12,2.265662431e-07,1.28876965523e-12,1.63640798689e-08,1.25853485145e-14,1.2581803004e-13,1.86411563269e-12,1.49130513283e-16,1.08776928437e-11,3.33354559234e-11,5.47551656793e-11,7.91833673554e-15,1.8943857984e-15,6.98601117039e-16,6.64749153076e-14,0.99993288517,2.96057259654e-14,2.385481684e-16,1.57057219657e-16,1.21855956842e-19,1.71927107967e-11,4.19697100424e-13,6.5058220516e-15,3.99495134239e-13,1.76883508095e-16,2.33843273634e-08,2.32609987675e-17,3.13379584869e-13,3.27203004173e-16,1.07243832001e-18,6.22068400844e-05,6.74476005103e-14,1.23542534684e-16,5.02892058169e-15,9.11837879508e-12,1.01471741232e-07,6.91420315099e-12,7.69475263951e-07,1.26833859713e-13,4.80737174515e-14,2.72704991922e-09,2.28632434165e-12,5.74175186563e-11,2.71879966457e-11,1.13235574143e-14,7.17202035608e-12,5.17149234764e-19,1.39878487279e-14,1.87245247085e-10,5.34631992066e-15,2.83291897156e-14,1.69815799877e-12,1.86111556721e-10,2.44583381326e-11,2.95493382367e-12,1.14312408823e-13,4.56416630903e-15,1.94339986812e-13,1.9864497565e-16,1.90582254314e-16,2.12333926483e-12,4.19326963967e-15,1.00945402211e-13,3.89776882645e-12,2.30343495389e-08,1.33772753617e-13,3.80903982468e-15,3.52475770793e-10,2.80650347406e-09,1.1191356869e-10,5.90577120627e-15,2.15457209365e-13,4.115480845e-09,3.65333712718e-14,4.04575350998e-09,6.17129835342e-16,8.91760627913e-16,5.31610454442e-13,8.64355608546e-19,1.8043319136e-19,1.59670939665e-11,1.00875826789e-11,1.04686344229e-12,4.34541069794e-10,3.07549610779e-11,2.60706224404e-13,3.26385363269e-15,2.1477937972e-13
683,1.51860783063e-13,2.64394517564e-12,6.37734354214e-09,1.15806919609e-09,2.00076060049e-14,1.27057479121e-11,2.64424171448e-09,7.00832350053e-13,6.58061861838e-14,3.17168125437e-16,1.76101795364e-13,3.07818852872e-12,3.2424889736e-16,3.06320802057e-11,3.90555046753e-17,3.43281847393e-10,1.1495670274e-14,5.52925847469e-12,4.91216442522e-11,3.6856170893e-10,5.79569012682e-14,4.62339205549e-13,8.78325145948e-09,8.33826410696e-11,3.11832809574e-10,4.07958511417e-09,1.05672144583e-16,5.48197436474e-15,0.000782260671258,0.00323491846211,0.995975673199,2.90486791522e-13,2.05037107293e-08,2.38468255559e-11,3.51957823996e-10,7.25776318385e-13,8.03034097552e-11,2.90243974632e-07,1.23996946044e-09,1.7977860125e-06,3.9204096538e-06,4.09217181049e-16,2.09768643428e-11,2.2444309522e-08,1.22322765523e-13,1.52429145694e-11,3.37623341629e-18,1.1020972546e-12,1.30289415324e-13,1.80043063791e-11,3.30250760072e-09,2.1839634055e-18,3.54019397131e-10,2.19487164554e-10,7.66440218719e-15,8.47840297968e-10,1.82008779521e-14,5.84940051951e-09,1.98692550314e-14,1.18820352473e-16,2.08721306905e-08,4.86636648879e-15,3.17148321494e-11,1.84695263098e-14,2.1464782195e-14,4.84257545088e-13,2.43952904752e-12,2.25145953436e-07,9.0299696609e-09,5.39228324214e-07,1.30678306717e-11,3.37351435849e-12,1.35834936218e-15,1.18687473044e-11,1.71609768469e-17,3.57465009836e-17,1.65373183897e-11,3.41666733968e-12,9.91149316657e-19,1.62797042513e-09,2.0807089233e-13,4.71505039873e-12,3.16673939946e-14,8.79642656932e-17,5.83190654514e-14,7.94753585859e-12,3.61194310017e-08,8.60607196618e-10,1.02135358511e-16,1.58871166223e-10,8.85169160192e-11,3.99844850426e-14,3.32187527485e-10,5.58181024188e-14,2.60897878822e-12,6.71855488452e-14,1.6165997577e-12,1.18240866317e-13,4.02610481842e-07
686,7.98403348835e-27,1.40135872897e-19,1.50874245703e-25,1.97479573595e-24,2.00038880835e-20,6.72751575659e-19,5.79634638148e-17,4.69243971085e-21,1.92698134344e-18,4.89416152912e-23,9.77386434225e-24,1.04919233467e-20,1.78487339441e-19,2.16903713814e-17,4.71024222298e-16,1.36624016215e-20,1.16246851142e-25,7.11746669498e-21,1.06222211369e-24,5.19777691737e-16,6.08696177455e-29,7.22441183584e-24,1.91440861172e-18,1.0852211995e-29,4.6077699951e-23,1.6146251969e-23,3.85298433783e-12,2.71499882332e-21,1.06906631824e-19,3.22564908601e-24,1.6508488377e-22,9.27900844514e-26,1.15685978434e-24,3.20300908309e-27,1.96418482547e-19,1.83527109093e-24,2.42719623685e-17,2.84947169145e-24,4.56853205367e-22,1.38256304591e-25,3.1587391662e-23,1.31421550994e-21,1.13981445565e-18,3.11476162466e-18,1.36524958509e-21,7.22317521749e-23,1.19525124646e-22,1.1278784735e-15,9.55563903307e-19,2.31908453471e-20,7.66449379525e-22,3.81289632303e-25,9.88980250374e-22,1.35550009431e-19,3.71635145789e-26,5.43968692853e-23,1.12679993031e-21,3.54707361728e-26,2.56825216618e-23,5.09708331098e-10,4.30292423733e-27,1.21684762767e-20,1.57836678312e-22,1.0,2.54856479137e-25,1.80465220986e-27,1.9466722952e-17,7.15038084298e-10,2.27046618641e-21,1.00824581643e-17,1.31433281449e-18,6.15546369431e-09,5.22683944737e-11,2.71115427169e-17,1.58546102896e-25,1.70678500812e-21,2.71383903371e-21,2.28868864831e-17,9.22306935686e-12,1.43221637861e-21,4.14533381579e-12,7.30943873519e-22,3.79822324703e-08,2.22001067432e-15,6.51345851808e-23,1.70708449758e-21,1.92742599543e-22,9.22336293848e-17,1.86511521296e-20,1.59818473611e-22,4.87565737664e-23,2.04470025063e-24,1.12477602246e-23,1.83706519729e-23,1.88204571794e-21,1.01495109628e-20,1.22437868063e-17,4.55622314142e-24,2.02448194285e-24
687,3.07041696755e-12,1.6610338105e-10,3.18349621838e-13,2.77479150768e-11,1.86076346745e-17,7.49949207214e-17,2.14280166944e-08,2.36870207004e-07,4.73604622186e-09,2.6778215062e-11,1.60926519099e-15,3.98204917929e-08,8.527400297e-08,3.37596202371e-06,1.99496952291e-08,3.80830078844e-13,2.25000538153e-16,0.999989509583,1.1744389217e-15,7.06699623265e-08,1.95910718204e-10,3.43849319427e-20,1.82995522083e-14,7.05012468235e-16,2.55271404575e-16,3.29524966327e-17,2.15788586999e-09,3.17021582596e-12,1.4230470643e-13,1.08338933849e-15,9.19482521264e-14,1.64759647588e-16,2.69140430886e-16,6.50202873313e-13,1.06998567992e-11,3.01291770008e-17,3.05431786633e-13,1.10192149188e-13,1.57866968331e-14,1.41454447981e-13,1.08368378832e-13,3.29253964537e-07,1.29323082191e-12,1.77110438809e-14,1.82071602261e-13,1.20714478413e-08,1.87721943165e-16,2.56841872215e-06,2.76434957414e-06,6.20468476945e-12,1.85874454717e-10,1.68696418499e-16,1.03642506133e-07,1.40825198724e-11,1.78090279069e-12,5.09417631759e-16,2.71100923591e-19,3.49338558081e-10,2.84771715542e-07,5.43982914269e-11,1.14527262673e-10,4.35219885508e-15,3.81926357207e-09,2.56607669141e-11,4.74588833402e-15,2.4033933074e-15,3.21043593186e-13,3.21607263119e-14,6.76021128724e-14,1.32513683186e-12,1.94985594795e-16,4.63197969564e-12,2.24644907003e-21,2.39200742547e-10,2.89236102271e-16,1.2836305742e-14,2.70642080795e-12,8.49878316213e-17,9.72467303556e-16,2.19783724553e-09,3.98644506294e-10,7.63139507143e-09,7.69671479328e-11,5.06378272647e-10,1.77802956006e-14,9.86743564461e-13,1.43984717482e-08,9.29438275475e-13,6.07208278386e-20,1.0705720338e-10,2.3144780884e-16,4.81306528854e-07,6.77968694639e-13,1.04452184749e-11,3.81625397949e-10,4.91390252932e-08,7.61819253514e-12,4.29848582575e-18,2.49231001505e-13
688,4.23875780206e-19,1.3048402792e-14,8.42281026246e-17,9.77688399754e-19,5.65681932923e-15,4.02791135948e-13,3.54797274893e-10,1.58881294521e-15,5.24309328592e-14,5.16152824827e-15,2.75634420734e-16,1.19442189472e-09,8.37374196675e-14,2.14187068082e-08,5.82475678801e-10,4.85477880119e-10,7.02758597843e-12,2.22423482762e-15,1.53821169669e-13,4.3820675132e-16,1.6867740928e-13,1.09698059623e-14,0.999989748001,5.44951461734e-09,2.92506574517e-09,7.98351902631e-06,4.60244093271e-13,6.83929638184e-15,2.37356445609e-07,1.78280845375e-06,1.50278556266e-09,3.78039743607e-12,2.86153431738e-16,6.92404311664e-09,5.1734938592e-15,2.7274087936e-12,8.73804015256e-11,4.07250231801e-12,9.0641627537e-10,9.81510966253e-12,2.75642876579e-12,1.18161127906e-15,2.23102088337e-18,1.20758139599e-10,3.61879851172e-14,1.3105051396e-17,1.38855238072e-11,4.49965179049e-13,2.00379522003e-11,2.1274480658e-13,2.11254353854e-13,1.33477579575e-13,2.98504520798e-13,2.0610577689e-09,2.49222228785e-15,1.17746892965e-12,2.93262945395e-13,3.99569136458e-12,2.02340863088e-19,1.88600652497e-15,5.2690633974e-12,6.24947062708e-17,9.70556301993e-10,3.1748939415e-12,2.46213622813e-14,2.5494475373e-14,9.66042038031e-11,2.25485791816e-07,2.61877028072e-15,4.71400463745e-16,5.63387168029e-08,1.08754956429e-10,4.30571515941e-11,1.59668114013e-15,1.98493803859e-12,1.01342282886e-15,2.87135716367e-21,2.50178047168e-08,5.64408103587e-11,2.93541926877e-11,1.76890391224e-10,7.22590324259e-18,2.66597309753e-15,5.70606319898e-14,1.51005899815e-15,2.32300316069e-18,5.34242155739e-16,1.19065610863e-15,1.46106848842e-09,1.15347279161e-16,7.64920537304e-20,9.52012719959e-14,7.30463107536e-13,1.6757015775e-09,6.16122819047e-16,5.22793006802e-12,1.22144894026e-12,1.23297580479e-10,3.76552765748e-13
690,6.63792785115e-15,4.81250889833e-12,2.2878813915e-14,2.05150536203e-06,1.3482387407e-13,2.00810928893e-15,3.97687438536e-10,1.77501666143e-10,1.47358444891e-11,8.2445296794e-17,6.24812798833e-07,1.28466974472e-12,4.12154292917e-08,6.11179062546e-14,2.98909286212e-10,8.47734216158e-10,3.56896877376e-18,3.98239485833e-09,5.41379651341e-14,4.33612216974e-15,2.75283702084e-13,1.60117932801e-10,3.20606723392e-08,1.38481753842e-10,5.77381024935e-12,1.02355109277e-07,9.15966058557e-09,3.48830014353e-12,1.37480299145e-07,2.03405967625e-08,6.0702298299e-08,8.72343364211e-10,2.78861690683e-11,1.59734198091e-10,3.6556744476e-07,2.0679301438e-14,6.31220682408e-05,1.8264203084e-12,1.84706243356e-11,1.22755850623e-11,8.95555168651e-13,1.63214251142e-11,4.51569174848e-13,3.89414021862e-11,4.32921791948e-13,1.48566205098e-05,3.06910297176e-09,2.32211922556e-15,4.74357424e-13,3.44267745821e-13,1.0311592075e-12,4.73436179149e-10,1.59033297678e-05,7.95885839872e-12,3.10841609885e-16,1.12931441542e-12,6.51522443495e-16,6.12944211446e-14,1.73059441777e-10,6.55892701262e-12,4.67773649676e-12,1.1171020333e-14,5.08055700266e-06,4.66935518029e-13,5.82849532527e-11,6.67727722073e-12,6.3414418161e-10,3.86026721699e-09,7.80960018876e-11,3.34054160202e-12,1.81729522923e-12,3.24145896756e-12,8.5224219988e-15,6.1546328034e-09,1.80737071254e-16,1.05052617538e-13,1.13306686794e-15,1.14054422916e-13,1.06868519064e-16,0.999897480011,3.6441127893e-10,2.34507080421e-09,1.62110129059e-14,5.47770162562e-12,1.05283993058e-15,1.61846888159e-14,6.53914075666e-12,3.03670543572e-12,5.15660444574e-15,1.82416253191e-14,1.75695964938e-13,2.00140188866e-08,1.55208738306e-07,1.10987601332e-08,3.34778005318e-09,1.58547584715e-15,1.37951996493e-08,2.77870386545e-15,5.67347665565e-15
691,6.21953587061e-18,1.70234041707e-12,6.41092503299e-17,2.95416372291e-17,3.58277435497e-11,2.17609663622e-09,9.48586487137e-11,1.50656329317e-15,8.98258572558e-13,4.60463305397e-14,4.70301742899e-17,1.72190600401e-14,2.42762247309e-15,2.3267957114e-13,1.04382821831e-12,1.05006593156e-13,4.37629084776e-18,1.10992484256e-16,2.38116631583e-16,1.93281085581e-10,1.57132676727e-19,1.02943912075e-14,1.3383285738e-14,6.86718559076e-20,9.28864969695e-15,1.38671959255e-16,4.6965915601e-09,1.91119919065e-15,2.0576485394e-12,4.57762842865e-17,1.64802171289e-15,1.08174660412e-17,1.20440251699e-17,2.32377470532e-21,2.37288868635e-15,2.05792143309e-14,4.71334776764e-12,7.07473151887e-17,1.12976778049e-15,5.06569708467e-17,8.96477916524e-18,1.64328660019e-17,5.24681860459e-12,4.05337612433e-12,1.95983836358e-15,7.85401705046e-18,1.68113434838e-16,2.46951287544e-12,4.68881017183e-14,9.61814890156e-15,1.85611636677e-17,8.76195096352e-19,1.29720374779e-15,2.66975975832e-14,1.53048513811e-17,1.65084053266e-15,7.34445158499e-15,6.28224223565e-20,8.59028803216e-18,6.79518805669e-08,4.57460153181e-20,1.0989332274e-12,3.33209063339e-17,0.998984873295,1.16108881722e-18,1.18221493251e-19,2.32395058058e-11,7.96150079196e-09,9.73667286662e-14,2.24015372224e-11,5.36933561848e-13,0.00101007486228,8.54100434822e-09,1.53067447606e-10,9.26364841275e-19,1.4906914204e-14,3.33854146585e-13,8.30880123818e-13,1.1587959925e-08,2.57345682384e-16,6.38158041966e-07,1.99383254861e-15,4.32418482887e-06,1.85993798488e-12,1.70514051942e-17,5.5605726695e-15,1.82025143669e-16,1.91544520588e-13,1.0338468261e-14,8.20991003994e-15,6.14330497331e-17,9.99078114247e-20,6.8853809034e-15,2.83289957451e-15,1.58764636908e-15,4.91736083683e-16,8.14219525136e-12,1.974770628e-17,3.90521992615e-17
696,6.87555318669e-13,4.97784186917e-14,2.17369147665e-18,3.29991339809e-10,1.97142352436e-17,1.87057159092e-22,5.04913064223e-17,1.49182955485e-12,5.70835184677e-11,2.67626068325e-16,5.10611686266e-09,1.11421733385e-12,0.999996423721,5.01049566691e-14,8.3970421727e-09,3.0675152601e-17,8.8373594365e-18,6.70066835351e-10,1.12416328111e-15,1.49912525969e-13,1.66847549665e-10,3.24989574733e-16,5.40788862801e-15,8.27642584322e-15,1.68149890713e-12,1.63741463693e-15,7.94496024525e-09,1.06544123974e-15,1.23664370116e-18,4.23886475393e-20,1.13211009542e-18,3.83119990065e-15,1.63053077204e-18,2.39767378856e-18,1.08957580244e-16,9.63530020702e-17,5.30152839489e-16,9.91954990574e-20,2.6465493449e-20,1.02678212164e-20,7.05819474103e-23,1.42930893787e-08,1.28647445713e-19,7.20073042263e-15,2.58629168909e-17,2.26961749768e-14,5.60263695246e-13,3.40903312108e-16,4.89812634896e-10,1.12361563196e-13,9.54602305845e-19,4.4031645734e-14,1.07064745958e-09,2.561280181e-13,2.02367330758e-15,7.26997195146e-17,2.82777799321e-20,2.498686933e-20,8.60749968209e-15,2.73924830843e-14,1.6184660533e-17,2.04541564183e-19,3.14727993667e-10,1.57434294902e-16,2.4225595488e-12,4.81505613159e-10,2.17276424854e-17,1.00494710286e-18,1.488101092e-12,8.55521342351e-17,3.62050553722e-15,2.47795295906e-15,2.21840449687e-21,1.43215636155e-14,1.08069203156e-17,1.08735720081e-11,3.7455437104e-18,3.34294001702e-18,1.00630457087e-19,4.73681325275e-08,2.14658694465e-13,2.50637811422e-15,6.99359080832e-19,7.96595184564e-15,6.81312178486e-22,1.12774224095e-13,2.0065956275e-12,6.39878930079e-17,1.2556999133e-20,1.56256138247e-17,3.06264510371e-21,2.28237240663e-06,1.232568328e-13,1.34058120693e-06,6.66149288508e-11,7.51539618298e-13,6.81581180384e-11,3.13627772299e-14,2.47690526401e-14
699,2.20401450265e-20,5.11957597694e-15,8.01832757242e-22,5.10155330515e-26,9.60304214836e-17,2.98409226218e-08,6.58836702035e-18,5.92624734185e-24,2.56880952463e-16,1.67336983029e-14,5.07765232606e-19,6.39213461386e-22,3.80322640886e-22,7.54059900458e-15,3.53162350709e-13,2.49573784516e-16,1.2424245389e-13,2.5084027487e-24,1.10922981439e-19,1.05988382584e-21,1.38990137276e-19,2.82081162026e-16,2.12104011545e-16,4.99150258664e-25,3.46944863136e-22,1.40944369568e-18,1.69033884112e-11,3.58508685453e-15,4.88208945846e-18,8.49722407583e-23,2.33389783561e-26,1.48320949706e-12,8.73549152368e-19,3.31797707925e-16,1.12139407398e-18,4.09837653859e-15,2.99245552647e-18,5.40867431985e-21,8.00881099809e-17,2.72425375461e-20,4.59358596048e-24,1.11794297307e-18,1.4096198076e-20,4.11798241492e-22,1.78328807692e-18,2.30368446911e-24,2.28037692895e-11,4.34092187785e-21,3.93320633107e-19,1.62564300316e-17,3.02644789336e-18,1.502339253e-09,1.58786951991e-25,7.68153456406e-20,3.13751750394e-16,9.16641407491e-21,1.11655920065e-08,2.95997313303e-26,4.28060848706e-27,1.14142495455e-09,1.72728491558e-22,7.83959829977e-17,6.49643792897e-22,6.24490015255e-09,2.77117564837e-15,5.63792209518e-21,2.4282075611e-15,2.13512861376e-20,5.92558772736e-18,1.044655766e-19,6.4784381911e-17,6.68196470377e-11,8.00397543799e-08,9.62223199185e-22,9.0479129744e-10,1.7267675137e-11,2.68638743151e-22,2.46537568138e-10,0.999999761581,4.60918577116e-26,1.28712776548e-10,4.09618293011e-25,1.74728301272e-10,7.43631787259e-08,4.94781421238e-14,3.05843443714e-25,6.21097654442e-27,2.329853983e-23,1.10276401344e-08,8.90445728734e-26,5.29891120435e-26,2.97935042931e-22,1.12134850072e-23,1.73215610769e-20,2.50767695722e-23,5.34114192139e-19,9.22580023067e-22,5.08685704236e-13,8.32165030183e-25
701,3.12227938121e-16,1.9492532588e-12,1.1331135818e-13,5.15946680935e-08,4.22759734392e-15,2.24303006724e-11,6.598098512e-09,1.88283362425e-13,6.26127947233e-13,2.12768297133e-16,1.89955635856e-13,1.24456177243e-14,2.08945729642e-12,6.10105814627e-16,2.15028186229e-11,1.21125180198e-12,1.75062588429e-15,1.0590181889e-13,1.89593369817e-16,1.50452539966e-13,8.0242531234e-15,5.55931189972e-10,2.21881246709e-09,8.63545433077e-12,7.37193617782e-13,1.00470864961e-09,4.5906235755e-06,4.12831886731e-11,6.60098711802e-11,1.79356685753e-11,2.22082443581e-12,2.14524973785e-07,5.80810410617e-13,1.70209522475e-13,7.73066588522e-08,9.21469441653e-18,0.99996817112,4.16419121407e-11,2.01842317438e-06,6.49075460046e-08,1.55264938684e-08,1.41471216963e-08,2.97745543498e-11,1.40209195365e-08,3.81432387032e-14,2.10749803955e-05,1.00904937739e-08,6.18548094689e-12,1.1276593808e-12,3.26460410388e-15,7.6300857188e-08,7.59804574813e-09,3.37476296908e-10,6.13836984172e-14,5.34142682308e-17,1.93916487279e-14,6.59792396736e-16,2.67955986176e-13,8.42848013605e-09,1.65975553301e-08,2.41599535517e-11,7.51626950783e-14,1.72269219289e-12,5.07710817832e-10,4.21431552849e-14,9.48120109111e-17,1.08826898881e-10,5.8472165998e-10,4.15272191634e-11,1.62343839001e-13,1.1649315592e-16,3.21189130847e-10,1.2630341651e-12,3.42361772612e-12,2.46045518405e-17,2.10060498184e-13,1.36843986663e-12,5.5501159224e-10,6.56732372477e-13,3.57180715582e-06,2.70449652257e-11,3.07069425443e-10,4.71211958342e-10,1.23400789587e-10,1.96035657325e-12,7.39765616386e-13,1.75221597689e-15,6.00527128025e-11,1.16568843608e-14,9.7370863034e-16,8.64311995862e-15,3.38819717996e-14,2.06276329351e-09,1.23455153706e-14,3.28899041335e-08,5.70050354576e-13,2.62612598334e-08,1.87143378051e-13,7.43151405403e-20
